Tipo_Acero_Limpio,Grado_Acero,Ciclo,Familia,Muestra_Probeta_Temp,Muestra,Test type,Muestra_Temp_TestType_Index,Tipo de muestra (Sin °C),Tubo,Alarg Max Req (merged),Alarg Min Req (merged),Alarg. Obt. (%) (merged),Fluencia 0.2% Obt (merged),Fluencia 0.5% Obt (merged),Fluencia 0.6% Obt (merged),Fluencia 0.7% Obt (merged),Fluencia Max Req (merged),Fluencia Min Req (merged),Fluencia Offset Obt (merged),Rotura Max Req (merged),Rotura Min Req (merged),Rotura Obt (merged),Dureza Ind. Máx. Obt 1 (merged),Dureza Ind. Max. Req (merged),Dureza Ind. Mín. Obt 1 (merged),Dureza Ind. Min. Req (merged),Dureza Prom. Máx. Obt 1 (merged),Dureza Prom. Max. Req (merged),Dureza Prom. Mín. Obt 1 (merged),Dureza Prom. Mín. Req (merged),Area Dúctil Indiv. Max. Req (%) (merged),Area Dúctil Indiv. Min. Obt (%) (merged),Area Dúctil Indiv. Min. Req (%) (merged),Area Dúctil Prom. Max. Req (%) (merged),Area Dúctil Prom. Min. Obt (%) (merged),Area Dúctil Prom. Min. Req (%) (merged),Energia Indiv. Max. Req. (J) (merged),Energia Indiv. Min. Obt. (J) (merged),Energia Indiv. Min. Req. (J) (merged),Energia Prom. Max. Req. (J) (merged),Energia Prom. Min. Obt. (J) (merged),Energia Prom. Min. Req. (J) (merged),Temp Ensayo Req (merged),Full File Path,OP,Tipo de probeta,Colada.1
DS748,13-5-2,84927,,4280685-6565745-640,4280685,Tracción,4280685-640-T1,640,45,,,25.5,755,744,755,,896,758,,,793,857,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,5159
DS748,13-5-2,84927,,4280685-6565747-640,4280685,Dureza,4280685-640-D1,640,45,,,,,,,,,,,,,,27.4,30,26.5,,27.27,32,26.73,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5159
DS748,13-5-2,84927,,4280685-6565749-640,4280685,Charpy,4280685-640-C2,640,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,115,,,117,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,5159
DS748,13-5-2,84927,,4280685-6565750-640,4280685,Charpy,4280685-640-C1,640,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,117,32,,122,48,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Charpy V Transversal - Cuerpo - 7.5 mm - Temp. Amb.,5159
DS748,13-5-2 95,87318,TN95 Super Cr13,4218505-6478244-655,4218505,Tracción,4218505-655-T1,655,45,,13.6,22.5,573,598,,,724,655,,,724,842,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4218505-6478246-655,4218505,Dureza,4218505-655-D1,655,45,,,,,,,,,,,,,,27.1,30,26,,26.67,28,26.67,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4218505-6478248-655,4218505,Charpy,4218505-655-C2,655,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,116,,,122,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4218505-6478249-655,4218505,Charpy,4218505-655-C1,655,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,115,,,119,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,TN 95CR13S - 13-5-2 95,84402,,4232660-6493073-655,4232660,Tracción,4232660-655-T1,655,45,,,26.5,,,,,758,655,596,,724,792,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4232660-6493075-655,4232660,Dureza,4232660-655-D1,655,45,,,,,,,,,,,,,,26,30,25.4,,25.67,,25.67,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4232660-6493077-655,4232660,Charpy,4232660-655-C2,655,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,22,,113,33,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4232660-6493078-655,4232660,Charpy,4232660-655-C1,655,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,107,22,,114,33,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6478
DS748,13-5-2 95,87318,TN95 Super Cr13,4220075-6478227-660,4220075,Tracción,4220075-660-T1,660,45,,13.6,21,587,624,,,724,655,,,724,869,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4220075-6478229-660,4220075,Dureza,4220075-660-D1,660,45,,,,,,,,,,,,,,28.7,30,28.3,,28.47,28,28.47,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4220075-6478231-660,4220075,Charpy,4220075-660-C2,660,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,120,,,123,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4220075-6478232-660,4220075,Charpy,4220075-660-C1,660,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,115,,,117,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,TN 95CR13S - 13-5-2 95,84402,,4239260-6513583-660,4239260,Tracción,4239260-660-T1,660,45,,,24.5,,,,,758,655,602,,724,804,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4239260-6513585-660,4239260,Dureza,4239260-660-D1,660,45,,,,,,,,,,,,,,24.5,30,23.1,,23.83,,23.83,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4239260-6513587-660,4239260,Charpy,4239260-660-C2,660,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,102,22,,109,33,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4239260-6513588-660,4239260,Charpy,4239260-660-C1,660,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,105,22,,108,33,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6478
DS748,13-5-2,84927,,4285793-6570665-660,4285793,Tracción,4285793-660-T1,660,45,,,28,580,568,601,,896,758,,,793,830,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,5159
DS748,13-5-2,84927,,4285793-6570666-660,4285793,Dureza,4285793-660-D1,660,45,,,,,,,,,,,,,,26.6,30,25.9,,26.4,32,26.23,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5159
DS748,13-5-2 95,87318,TN95 Super Cr13,4221348-6478199-665,4221348,Tracción,4221348-665-T1,665,45,,13.6,19,611,612,,,724,655,,,724,876,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4221348-6478201-665,4221348,Dureza,4221348-665-D1,665,45,,,,,,,,,,,,,,28.1,30,28,,28.03,28,28.03,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4221348-6478203-665,4221348,Charpy,4221348-665-C2,665,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,,,114,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4221348-6478204-665,4221348,Charpy,4221348-665-C1,665,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,108,,,110,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,TN 95CR13S - 13-5-2 95,84402,,4262366-6534133-665,4262366,Tracción,4262366-665-T1,665,45,,,19.5,,,,,758,655,608,,724,846,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4262366-6534135-665,4262366,Dureza,4262366-665-D1,665,45,,,,,,,,,,,,,,25.2,30,25,,25.1,,25.1,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4262366-6534137-665,4262366,Charpy,4262366-665-C2,665,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,105,22,,108,33,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6478
DS748,TN 95CR13S - 13-5-2 95,84402,,4262366-6534138-665,4262366,Charpy,4262366-665-C1,665,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,22,,114,33,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/114.30x7.37 – DS748 – TN 95CR13S – 13-5-2 95 (84402) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6478
DS748,13-5-2 95,87318,TN95 Super Cr13,4221350-6478141-670,4221350,Tracción,4221350-670-T1,670,45,,13.6,19.5,697,672,,,724,655,,,724,959,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Tracción segmento tubular - 19 mm - API - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4221350-6478143-670,4221350,Dureza,4221350-670-D1,670,45,,,,,,,,,,,,,,30.6,30,30.1,,30.27,28,30.27,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4221350-6478145-670,4221350,Charpy,4221350-670-C2,670,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,100,,,102,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,13-5-2 95,87318,TN95 Super Cr13,4221350-6478146-670,4221350,Charpy,4221350-670-C1,670,45,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,103,,,106,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/88.90x6.45 – DS748 – 13-5-2 95 (87318) 1er y 2da pasada en Mufla.xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,6506
DS748,13-5-2,84927,,4286815-6572393-670,4286815,Tracción,4286815-670-T1,670,45,,,24.5,603,588,630,,896,758,,,793,864,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,5159
DS748,13-5-2,84927,,4286815-6572395-670,4286815,Dureza,4286815-670-D1,670,45,,,,,,,,,,,,,,27.6,30,27,,27.53,32,27.07,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS748/177.80x10.36 – DS748 – 13-5-2 (84927).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,5159
DS749,L80 Cr13,9117,,4342443-6657046-690,4342443,Tracción,4342443-690-T1,690,60,,19.6,36,,632,,,655,552,630,,655,785,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342443-6657047-690,4342443,Tracción,4342443-690-T2,690,60,,,22,,633,,,655,552,630,,655,801,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Tracción longitudinal redonda - Cuerpo - 12.7 - API - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342443-6657048-690,4342443,Dureza,4342443-690-D1,690,60,,,,,,,,,,,,,,22.9,,22.5,,22.8,,22.5,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342443-6657050-690,4342443,Charpy,4342443-690-C1,690,60,,,,,,,,,,,,,,,,,,,,,,,40,,,40,,,88,,,90,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342443-6657051-690,4342443,Charpy,4342443-690-C2,690,60,,,,,,,,,,,,,,,,,,,,,,,85,,,85,,,143,,,153,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342445-6657074-700,4342445,Tracción,4342445-700-T1,700,60,,19.6,37,,613,,,655,552,611,,655,773,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342445-6657075-700,4342445,Tracción,4342445-700-T2,700,60,,,22.5,,612,,,655,552,609,,655,780,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Tracción longitudinal redonda - Cuerpo - 12.7 - API - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342445-6657076-700,4342445,Dureza,4342445-700-D1,700,60,,,,,,,,,,,,,,22.4,,21.9,,22.2,,22,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342445-6657078-700,4342445,Charpy,4342445-700-C1,700,60,,,,,,,,,,,,,,,,,,,,,,,45,,,55,,,91,,,101,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342445-6657079-700,4342445,Charpy,4342445-700-C2,700,60,,,,,,,,,,,,,,,,,,,,,,,75,,,80,,,121,,,132,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342446-6656447-710,4342446,Tracción,4342446-710-T1,710,60,,19.6,41,,599,,,655,552,599,,655,745,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342446-6656448-710,4342446,Tracción,4342446-710-T2,710,60,,,21,,611,,,655,552,606,,655,776,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Tracción longitudinal redonda - Cuerpo - 12.7 - API - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342446-6656449-710,4342446,Dureza,4342446-710-D1,710,60,,,,,,,,,,,,,,21.5,24,20.3,,21.4,23,21,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342446-6656451-710,4342446,Charpy,4342446-710-C1,710,60,,,,,,,,,,,,,,,,,,,,,,,50,,,55,,,98,,,108,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342446-6656452-710,4342446,Charpy,4342446-710-C2,710,60,,,,,,,,,,,,,,,,,,,,,,,55,,,65,,,119,,,128,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342447-6656201-720,4342447,Tracción,4342447-720-T1,720,60,,19.6,39,,582,,,655,552,584,,655,750,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342447-6656202-720,4342447,Tracción,4342447-720-T2,720,60,,,22,,586,,,655,552,584,,655,765,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Tracción longitudinal redonda - Cuerpo - 12.7 - API - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342447-6656203-720,4342447,Dureza,4342447-720-D1,720,60,,,,,,,,,,,,,,21.7,24,21.1,,21.5,23,21.2,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342447-6656205-720,4342447,Charpy,4342447-720-C1,720,60,,,,,,,,,,,,,,,,,,,,,,,45,,,50,,,93,,,109,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,7686
DS749,L80 Cr13,9117,,4342447-6656206-720,4342447,Charpy,4342447-720-C2,720,60,,,,,,,,,,,,,,,,,,,,,,,75,,,75,,,131,,,134,,0,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/156.40 x 19.00 – DS 749 – L80 Cr13 (Ciclo 9117).xlsx,,Charpy V Transversal - Cuerpo - 10 mm - Temp. Amb.,7686
DS749,L80 Cr13,87576,,4333679-6640916-620,4333679,Tracción,4333679-620-T1,620,45,,,20.5,,755,769,,758,655,,,758,924,,,,,,,,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/114.30 x 6.88 – DS 749 – L80 Cr13 (Ciclo 87576).xlsx,,Tracción segmento tubular - 25.4 mm - API - Temp. Amb.,7567
DS749,L80 Cr13,87576,,4333679-6640918-620,4333679,Dureza,4333679-620-D1,620,45,,,,,,,,,,,,,,30.1,29,29.6,,29.8,27,29.8,,,,,,,,,,,,,,,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/114.30 x 6.88 – DS 749 – L80 Cr13 (Ciclo 87576).xlsx,,Dureza espesor cuerpo - 1 - NO - Temp. Amb.,7567
DS749,L80 Cr13,87576,,4333679-6640920-620,4333679,Charpy,4333679-620-C1,620,45,,,,,,,,,,,,,,,,,,,,,,,15,,,20,,,12,,,13,,-10,https://tenaris.sharepoint.com/sites/IndicadoresMPME-AR/Informes/Curvas de Revenido/DS749/114.30 x 6.88 – DS 749 – L80 Cr13 (Ciclo 87576).xlsx,,Charpy V longitudinal - Cuerpo - 5 mm - Temp. Amb.,7567
